ID;Cidade;Area;Quartos;Banheiros;Vagas garagem;Aceita Animais;Mobilhado;Valor condomínio;Valor do Aluguel;IPTU;Seguro;Tipo Imóvel;Bairro;Estado;;;;;
4819;Jundiaí;100;3;2;1;Sim;Não;1020;1880;0;24;Casa;Caxambu;Disponível;;;;;
4820;Jundiaí;108;2;2;1;Sim;Sim;1081;5300;334;68;Casa;Vale Azul;Locado;;;;;
4821;Jundiaí;55;1;1;1;Não;Sim;1100;2144;0;22;Casa;Horto Florestal;Disponível;;;;;
4822;Jundiaí;40;1;1;0;Não;Não;0;780;17;12;Apartamento;Centro;Disponível;;;;;
4823;Jundiaí;46;1;1;1;Não;Não;850;1900;117;25;Apartamento;Cecap;Locado;;;;;
4824;Jundiaí;138;3;3;2;Sim;Sim;1112;5800;475;74;Apartamento;Maringá;Disponível;;;;;
4825;Jundiaí;50;2;3;0;Não;Não;0;1740;84;27;Casa;Cecap;Disponível;;;;;
4826;Jundiaí;54;1;1;1;Sim;Não;758;1148;84;15;Apartamento;Caxambu;Disponível;;;;;
4827;Jundiaí;22;1;1;0;Não;Não;0;976;0;15;Casa;Rami;Disponível;;;;;
4828;Jundiaí;62;3;1;1;Sim;Não;750;1300;0;26;Apartamento;Pinheirinhos/Represa;Locado;;;;;
4829;Jundiaí;380;4;3;2;Não;Sim;5500;15000;1000;191;Apartamento;Nova Odessa;Disponível;;;;;
4830;Jundiaí;80;2;1;1;Não;Sim;1036;7450;98;95;Apartamento;Parque Centenário;Locado;;;;;
4831;Jundiaí;70;2;1;1;Sim;Não;1100;1950;0;25;Casa;Nova Odessa;Locado;;;;;
4832;Jundiaí;214;5;5;4;Não;Sim;2000;5550;667;71;Apartamento;Currupira;Disponível;;;;;
4833;Jundiaí;193;3;3;3;Não;Não;3100;7500;834;96;Apartamento;Caxambu;Disponível;;;;;
4834;Jundiaí;50;2;2;0;Sim;Não;750;3000;118;39;Casa;Alvorada;Disponível;;;;;
4835;Jundiaí;305;3;4;4;Sim;Não;3441;8925;2364;114;Apartamento;Gramadão;Locado;;;;;
4836;Jundiaí;110;2;2;1;Sim;Não;700;3000;122;39;Casa;Malota;Locado;;;;;
4837;Jundiaí;63;2;2;1;Sim;Não;600;2620;97;11;Casa;Anhangabaú;Disponível;;;;;
4838;Jundiaí;202;4;4;3;Sim;Não;2200;6000;1000;77;Casa;Tamoio;Locado;;;;;
4839;Jundiaí;70;4;3;0;Sim;Não;0;3500;270;53;Apartamento;Agapeama;Disponível;;;;;
4840;Jundiaí;110;3;3;2;Sim;Não;560;3200;88;49;Apartamento;Vale Azul;Disponível;;;;;
4841;Jundiaí;80;1;1;0;Sim;Sim;427;1900;0;25;Casa;Gramadão;Locado;;;;;
4842;Jundiaí;58;2;2;1;Não;Não;520;2055;0;7;Casa;Maringá;Locado;;;;;
4843;Jundiaí;149;3;3;2;Não;Não;2000;5400;0;69;Casa;Hortolândia;Locado;;;;;
4844;Jundiaí;50;2;1;0;Sim;Não;0;1200;42;19;Casa;Parque Residencial Eloy Chaves;Locado;;;;;
4845;Jundiaí;200;4;3;2;Sim;Não;2744;4100;1615;52;Apartamento;Vale Azul;Disponível;;;;;
4846;Jundiaí;200;3;3;4;Sim;Não;0;7000;425;106;Casa;Jundiaí Mirim;Disponível;;;;;
4847;Jundiaí;660;5;7;4;Sim;Não;5381;10000;1100;127;Casa;Caxambu;Locado;;;;;
4848;Jundiaí;100;3;2;1;Sim;Não;0;3300;500;50;Casa;Retiro;Disponível;;;;;
4849;Jundiaí;91;1;2;2;Sim;Sim;2076;13000;334;165;Casa;Nambi;Disponível;;;;;
4850;Jundiaí;113;2;2;1;Sim;Não;1000;3000;50;39;Casa;Vale Azul;Disponível;;;;;
4851;Jundiaí;48;2;1;1;Sim;Não;250;1200;40;16;Apartamento;Parque Residencial Eloy Chaves;Locado;;;;;
4852;Jundiaí;140;3;3;2;Sim;Não;2000;5100;167;65;Casa;Casa Branca;Locado;;;;;
4853;Jundiaí;155;3;3;2;Sim;Não;960;5500;15;83;Casa;Rami;Locado;;;;;
4854;Jundiaí;280;4;6;5;Sim;Não;1800;11500;1417;146;Apartamento;Jundiaí Mirim;Disponível;;;;;
4855;Jundiaí;55;1;1;0;Sim;Não;0;1100;75;17;Apartamento;Jundiaí Mirim;Disponível;;;;;
4856;Jundiaí;360;4;5;4;Sim;Não;3500;1700;1417;22;Casa;Moisés;Locado;;;;;
4857;Jundiaí;60;1;1;1;Sim;Não;0;950;75;15;Casa;Tamoio;Disponível;;;;;
4858;Jundiaí;32;1;1;0;Sim;Não;400;2001;0;26;Casa;Engordadouro;Locado;;;;;
4859;Jundiaí;79;3;3;2;Sim;Sim;3255;7500;616;96;Casa;Parque Residencial Eloy Chaves;Disponível;;;;;
4860;Jundiaí;300;4;6;4;Sim;Não;2000;8000;625;102;Casa;Fazenda Grande;Disponível;;;;;
4861;Jundiaí;50;2;2;1;Sim;Sim;520;1550;100;20;Casa;Cerâmica Ibetel;Disponível;;;;;
4862;Jundiaí;78;3;2;2;Sim;Não;250;2000;292;31;Casa;Jardim Ermida;Disponível;;;;;
4863;Jundiaí;80;3;1;0;Sim;Não;0;6000;0;91;Casa;Nova Odessa;Locado;;;;;
4864;Jundiaí;50;1;1;1;Não;Não;0;1600;80;25;Casa;Casa Branca;Disponível;;;;;
4865;Jundiaí;110;2;2;2;Não;Não;0;2530;174;39;Apartamento;Hortolândia;Disponível;;;;;
4866;Jundiaí;280;4;3;6;Sim;Sim;0;12500;706;188;Casa;Anhangabaú;Disponível;;;;;
4867;Jundiaí;64;2;1;1;Sim;Não;400;1500;101;20;Casa;Malota;Disponível;;;;;
4868;Jundiaí;37;1;1;0;Não;Sim;382;742;0;10;Casa;Nova Odessa;Locado;;;;;
4869;Jundiaí;30;1;1;1;Não;Sim;650;2000;100;26;Casa;Medeiros;Locado;;;;;
4870;Jundiaí;50;1;1;1;Sim;Não;725;2200;130;28;Casa;Vila Militar;Locado;;;;;
4871;Jundiaí;215;3;2;0;Não;Não;1054;4000;229;51;Apartamento;Torres São José;Locado;;;;;
4872;Jundiaí;80;3;2;1;Sim;Não;790;1900;164;25;Casa;Anhangabaú;Locado;;;;;
4873;Jundiaí;320;3;3;2;Sim;Sim;2000;8500;340;108;Apartamento;Jardim Do Lago;Locado;;;;;
4874;Jundiaí;336;3;5;3;Sim;Sim;299;6000;208;91;Apartamento;Ponte São João;Disponível;;;;;
4875;Jundiaí;125;3;4;5;Sim;Não;0;10000;666;151;Casa;Parque Centenário;Locado;;;;;
4876;Jundiaí;106;1;1;2;Sim;Sim;1749;13950;479;177;Apartamento;Jardim Do Lago;Locado;;;;;
4877;Jundiaí;40;1;1;1;Não;Não;440;2800;100;36;Apartamento;Centro;Disponível;;;;;
4878;Jundiaí;80;1;2;0;Não;Não;1174;3900;135;50;Casa;Vila Municipal;Locado;;;;;
4879;Jundiaí;120;4;3;3;Sim;Não;1680;3710;622;48;Casa;Centro;Disponível;;;;;
4880;Jundiaí;23;1;1;0;Sim;Não;399;2100;42;27;Casa;Pinheirinhos/Represa;Locado;;;;;
4881;Jundiaí;60;2;1;0;Sim;Não;0;1100;0;17;Apartamento;Casa Branca;Disponível;;;;;
4882;Jundiaí;45;2;1;1;Não;Não;375;1756;0;13;Casa;Vila Militar;Locado;;;;;
4883;Jundiaí;110;1;1;1;Sim;Não;0;1300;250;20;Apartamento;Aeroporto;Disponível;;;;;
4884;Jundiaí;42;1;1;1;Sim;Não;344;2308;0;8;Casa;Retiro;Disponível;;;;;
4885;Jundiaí;120;4;2;3;Sim;Sim;950;2960;459;38;Casa;Colônia;Locado;;;;;
4886;Jundiaí;78;1;2;2;Não;Sim;680;4200;118;54;Apartamento;Marco Leite;Disponível;;;;;
4887;Jundiaí;127;3;3;2;Sim;Não;804;3800;257;49;Apartamento;Malota;Disponível;;;;;
4888;Jundiaí;63;2;2;2;Não;Não;600;4080;167;52;Casa;Malota;Disponível;;;;;
4889;Jundiaí;60;1;1;1;Sim;Não;0;1250;0;19;Apartamento;Jardim Do Lago;Disponível;;;;;
4890;Jundiaí;76;2;1;0;Sim;Não;300;700;100;9;Casa;Santa Gertrudes;Disponível;;;;;
4891;Jundiaí;126;3;2;2;Sim;Não;1000;4000;313;51;Casa;Jardim Ermida Ii;Disponível;;;;;
4892;Jundiaí;169;4;2;3;Sim;Não;220;3900;334;59;Apartamento;Currupira;Locado;;;;;
4893;Jundiaí;38;1;1;0;Sim;Não;300;1712;0;7;Apartamento;Moisés;Locado;;;;;
4894;Jundiaí;45;1;1;0;Não;Não;150;730;0;10;Apartamento;Maringá;Disponível;;;;;
4895;Jundiaí;160;3;1;1;Sim;Não;0;3000;298;46;Casa;Jardim Do Lago;Disponível;;;;;
4896;Jundiaí;160;3;4;3;Sim;Sim;0;9350;0;141;Casa;São Camilo;Disponível;;;;;
4897;Jundiaí;84;2;1;1;Sim;Não;590;1100;104;14;Apartamento;Anhangabaú;Disponível;;;;;
4898;Jundiaí;64;2;1;2;Sim;Não;480;1850;39;24;Apartamento;Medeiros;Locado;;;;;
4899;Jundiaí;62;2;1;1;Sim;Não;370;1100;12;14;Casa;Alvorada;Disponível;;;;;
4900;Jundiaí;46;2;1;1;Sim;Não;240;1500;0;20;Casa;Jardim Do Lago;Locado;;;;;
4901;Jundiaí;140;3;3;3;Sim;Não;2100;5000;1149;64;Casa;Colônia;Locado;;;;;
4902;Jundiaí;175;3;5;3;Sim;Não;2312;7650;1308;97;Casa;São Camilo;Locado;;;;;
4903;Jundiaí;70;3;1;1;Sim;Não;523;1100;0;14;Casa;Alvorada;Disponível;;;;;
4904;Jundiaí;315;3;5;2;Não;Não;4300;20000;959;254;Casa;Pinheirinhos/Represa;Locado;;;;;
4905;Jundiaí;52;1;1;1;Sim;Sim;1500;3000;292;39;Casa;Vila Militar;Disponível;;;;;
4906;Jundiaí;120;4;2;5;Sim;Não;0;4200;0;64;Casa;Agapeama;Disponível;;;;;
4907;Jundiaí;72;2;2;1;Sim;Não;570;2174;75;28;Casa;Aeroporto;Locado;;;;;
4908;Jundiaí;140;2;2;2;Não;Sim;2200;10000;804;127;Casa;Cecap;Disponível;;;;;
4909;Jundiaí;55;1;1;1;Sim;Sim;570;1800;0;7;Casa;São Camilo;Locado;;;;;
4910;Jundiaí;140;3;2;1;Sim;Sim;1436;4800;234;61;Casa;Agapeama;Disponível;;;;;
4911;Jundiaí;75;3;2;1;Não;Não;550;2125;67;27;Apartamento;Torres São José;Disponível;;;;;
4912;Jundiaí;233;3;4;4;Não;Sim;3780;4300;2567;55;Apartamento;Fazenda Grande;Locado;;;;;
4913;Jundiaí;112;3;3;2;Não;Não;1222;3500;486;45;Casa;Malota;Disponível;;;;;
4914;Jundiaí;83;2;1;1;Sim;Sim;481;2600;118;33;Apartamento;Torres São José;Disponível;;;;;
4915;Jundiaí;60;1;1;1;Sim;Não;786;2000;109;26;Casa;Nambi;Disponível;;;;;
4916;Jundiaí;30;1;1;1;Sim;Sim;350;2389;83;31;Casa;Jardim Do Lago;Disponível;;;;;
4917;Jundiaí;50;2;1;1;Sim;Não;340;1490;0;19;Apartamento;Maringá;Disponível;;;;;
4918;Jundiaí;46;1;1;0;Não;Sim;1200;4300;292;31;Casa;Caxambu;Locado;;;;;
4919;Jundiaí;42;1;1;1;Não;Sim;1100;2649;0;8;Casa;Moisés;Disponível;;;;;
4920;Jundiaí;52;2;1;1;Sim;Não;245;650;0;9;Casa;Tulipas;Locado;;;;;
4921;Jundiaí;380;4;4;6;Sim;Não;0;6000;417;91;Casa;Parque Do Colégio;Locado;;;;;
4922;Jundiaí;160;3;2;0;Sim;Não;0;1650;117;25;Casa;Vale Azul;Locado;;;;;
4923;Jundiaí;90;2;1;0;Não;Não;762;2500;54;32;Casa;Malota;Disponível;;;;;
4924;Jundiaí;30;1;1;1;Sim;Sim;350;3300;0;42;Casa;Medeiros;Disponível;;;;;
4925;Jundiaí;219;4;4;3;Sim;Sim;2100;6500;890;83;Apartamento;Nova Odessa;Disponível;;;;;
4926;Jundiaí;120;2;2;2;Não;Sim;1400;3500;375;45;Casa;Jundiaí Mirim;Disponível;;;;;
4927;Jundiaí;70;2;2;1;Sim;Não;569;1900;25;25;Casa;Casa Branca;Disponível;;;;;
4928;Jundiaí;120;4;3;3;Sim;Não;1420;6160;390;79;Casa;Nambi;Disponível;;;;;
4929;Jundiaí;92;2;2;1;Sim;Sim;1350;4500;160;58;Casa;Gramadão;Disponível;;;;;
4930;Jundiaí;40;1;1;1;Não;Não;255;2208;76;9;Apartamento;Santa Gertrudes;Locado;;;;;
4931;Jundiaí;58;2;1;1;Sim;Não;770;1800;75;23;Apartamento;São Camilo;Locado;;;;;
4932;Jundiaí;35;1;1;1;Sim;Sim;949;3900;0;50;Casa;Colônia;Locado;;;;;
4933;Jundiaí;85;1;1;1;Sim;Não;564;912;0;5;Apartamento;Cerâmica Ibetel;Disponível;;;;;
4934;Jundiaí;170;3;3;2;Sim;Não;0;5000;242;76;Apartamento;Centro;Disponível;;;;;
4935;Jundiaí;96;3;1;1;Não;Sim;1181;2535;247;33;Casa;Pinheirinhos/Represa;Locado;;;;;
4936;Jundiaí;42;1;1;1;Sim;Não;560;5300;100;68;Casa;Jardim Do Lago;Disponível;;;;;
4937;Jundiaí;280;3;4;4;Sim;Não;2202;3600;854;46;Apartamento;Vianelo / Bonfiglioli;Locado;;;;;
4938;Jundiaí;44;1;1;1;Não;Não;308;3300;149;42;Casa;Samambaia;Locado;;;;;
4939;Jundiaí;120;3;2;2;Sim;Sim;980;4000;231;51;Casa;Agapeama;Locado;;;;;
4940;Jundiaí;180;2;3;2;Sim;Não;2000;5900;604;75;Casa;Jardim Ermida;Locado;;;;;
4941;Jundiaí;400;5;4;2;Sim;Não;2675;2500;832;32;Casa;Jundiaí Mirim;Locado;;;;;
4942;Jundiaí;22;1;1;0;Sim;Não;295;2000;44;26;Apartamento;Currupira;Disponível;;;;;
4943;Jundiaí;67;2;1;1;Sim;Não;313;1200;167;16;Casa;Ponte São João;Disponível;;;;;
4944;Jundiaí;75;3;2;2;Sim;Não;658;2500;87;32;Casa;Nambi;Locado;;;;;
4945;Jundiaí;132;3;5;2;Não;Sim;1630;10990;291;140;Apartamento;Retiro;Disponível;;;;;
4946;Jundiaí;62;2;1;1;Não;Sim;490;1900;0;15;Casa;Jardim Ermida Ii;Disponível;;;;;
4947;Jundiaí;122;3;3;2;Não;Não;1412;4600;563;59;Casa;Santa Gertrudes;Disponível;;;;;
4948;Jundiaí;168;3;2;2;Sim;Não;1634;5500;411;70;Apartamento;Pacaembu;Disponível;;;;;
4949;Jundiaí;80;2;2;1;Não;Não;0;1500;184;23;Apartamento;Casa Branca;Locado;;;;;
4950;Jundiaí;27;1;1;0;Sim;Sim;300;1800;0;23;Casa;Vila Municipal;Disponível;;;;;
4951;Jundiaí;50;1;1;0;Não;Não;0;1200;0;19;Apartamento;Vila Militar;Disponível;;;;;
4952;Jundiaí;190;2;2;0;Não;Não;1100;1300;200;17;Casa;Tulipas;Disponível;;;;;
4953;Jundiaí;22;1;1;0;Sim;Não;200;1650;0;21;Casa;Aeroporto;Locado;;;;;
4954;Jundiaí;70;1;1;1;Sim;Sim;460;2350;6;30;Casa;Colônia;Disponível;;;;;
4955;Jundiaí;60;1;1;0;Sim;Não;0;2000;0;31;Casa;Jardim Ermida Ii;Locado;;;;;
4956;Jundiaí;47;2;1;1;Sim;Sim;500;1700;0;22;Casa;Vila Rio Branco;Locado;;;;;
4957;Jundiaí;158;3;2;1;Não;Sim;1310;7150;406;91;Casa;Pacaembu;Disponível;;;;;
4958;Jundiaí;80;2;1;1;Não;Não;660;2900;0;37;Apartamento;Ponte São João;Disponível;;;;;
4959;Jundiaí;245;4;3;4;Sim;Não;3450;6000;1667;77;Casa;Moisés;Locado;;;;;
4960;Jundiaí;91;2;2;0;Sim;Sim;900;2500;0;32;Casa;Vila Municipal;Disponível;;;;;
4961;Jundiaí;155;2;1;1;Sim;Não;1700;4500;510;58;Apartamento;Gramadão;Disponível;;;;;
4962;Jundiaí;140;3;3;5;Não;Sim;2000;8000;710;102;Casa;Retiro;Locado;;;;;
4963;Jundiaí;97;2;1;2;Não;Não;800;3500;221;45;Casa;Vianelo / Bonfiglioli;Disponível;;;;;
4964;Jundiaí;70;1;1;0;Não;Não;0;900;0;14;Casa;Gramadão;Locado;;;;;
4965;Jundiaí;177;3;3;5;Sim;Não;1400;7000;1000;89;Casa;Tamoio;Disponível;;;;;
4966;Jundiaí;128;3;4;2;Sim;Não;840;2980;361;38;Casa;Novo Horizonte;Disponível;;;;;
4967;Jundiaí;50;2;1;0;Não;Não;386;830;55;11;Casa;Tulipas;Disponível;;;;;
4968;Jundiaí;162;4;4;3;Não;Não;1500;5500;891;70;Casa;Tamoio;Disponível;;;;;
4969;Jundiaí;96;4;2;2;Sim;Não;0;3950;412;60;Apartamento;Fazenda Grande;Disponível;;;;;
4970;Jundiaí;78;3;2;1;Sim;Não;945;2050;126;8;Casa;Cerâmica Ibetel;Disponível;;;;;
4971;Jundiaí;340;4;6;4;Sim;Não;5500;9600;2167;122;Casa;Jundiaí Mirim;Locado;;;;;
4972;Jundiaí;76;3;2;2;Sim;Sim;754;4500;205;58;Casa;Centro;Disponível;;;;;
4973;Jundiaí;380;4;5;4;Sim;Não;4000;8000;2667;102;Apartamento;Cecap;Locado;;;;;
4974;Jundiaí;180;3;3;4;Sim;Não;0;3700;184;56;Casa;Caxambu;Disponível;;;;;
4975;Jundiaí;161;2;2;3;Sim;Não;2500;4800;1125;61;Apartamento;Nova Odessa;Disponível;;;;;
4976;Jundiaí;45;1;1;1;Sim;Sim;2000;4850;334;62;Apartamento;Tulipas;Disponível;;;;;
4977;Jundiaí;200;3;5;3;Sim;Sim;1513;4350;584;56;Casa;Torres São José;Disponível;;;;;
4978;Jundiaí;46;1;1;0;Sim;Não;300;1500;0;20;Apartamento;Engordadouro;Disponível;;;;;
4979;Jundiaí;50;1;1;1;Não;Sim;2204;3700;209;47;Apartamento;Caxambu;Disponível;;;;;
4980;Jundiaí;57;2;2;2;Não;Não;571;1600;100;21;Casa;Marco Leite;Disponível;;;;;
4981;Jundiaí;120;2;2;2;Sim;Sim;2000;11000;417;140;Casa;Santa Gertrudes;Locado;;;;;
4982;Jundiaí;136;3;4;2;Não;Não;970;2500;131;32;Casa;Anhangabaú;Disponível;;;;;
4983;Jundiaí;49;2;1;1;Sim;Não;503;1200;0;16;Casa;Vila Municipal;Disponível;;;;;
4984;Jundiaí;70;2;2;1;Não;Não;420;2289;0;29;Casa;Hortolândia;Disponível;;;;;
4985;Jundiaí;68;2;2;1;Sim;Não;1160;2700;109;35;Casa;Nambi;Disponível;;;;;
4986;Jundiaí;45;1;1;1;Não;Sim;3000;5520;0;70;Apartamento;Fazenda Grande;Disponível;;;;;
4987;Jundiaí;60;3;2;1;Não;Não;532;1200;49;16;Apartamento;Nova Odessa;Disponível;;;;;
4988;Jundiaí;120;3;2;2;Sim;Não;0;2000;323;31;Apartamento;Nambi;Disponível;;;;;
4989;Jundiaí;140;4;4;2;Sim;Não;1700;3300;330;42;Casa;São Camilo;Disponível;;;;;
4990;Jundiaí;151;4;3;3;Sim;Não;0;3000;139;46;Casa;Anhangabaú;Disponível;;;;;
4991;Jundiaí;72;2;2;2;Sim;Não;150;3700;184;47;Casa;Aeroporto;Locado;;;;;
4992;Jundiaí;300;4;4;6;Sim;Não;550;3800;33;49;Casa;Parque Residencial Eloy Chaves;Disponível;;;;;
4993;Jundiaí;68;2;1;0;Sim;Não;230;1300;0;17;Casa;Gramadão;Disponível;;;;;
4994;Jundiaí;380;4;2;0;Sim;Não;0;8000;0;121;Apartamento;Marco Leite;Locado;;;;;
4995;Jundiaí;60;2;1;1;Sim;Não;750;1841;77;7;Apartamento;Horto Florestal;Disponível;;;;;
4996;Jundiaí;51;3;1;1;Sim;Não;246;1100;68;14;Casa;Agapeama;Locado;;;;;
4997;Jundiaí;200;4;5;3;Não;Não;2800;5500;997;70;Apartamento;Horto Florestal;Locado;;;;;
4998;Jundiaí;80;3;3;0;Sim;Sim;0;2000;459;31;Apartamento;Medeiros;Disponível;;;;;
4999;Jundiaí;57;1;2;1;Não;Não;660;650;0;9;Casa;Gramadão;Locado;;;;;
5000;Jundiaí;327;5;4;5;Sim;Não;0;11000;2000;166;Casa;Cerâmica Ibetel;Disponível;;;;;
5001;Jundiaí;48;1;1;1;Sim;Sim;800;8000;1000;102;Apartamento;Currupira;Disponível;;;;;
5002;Jundiaí;90;2;2;1;Sim;Não;1000;3000;50;39;Casa;Centro;Disponível;;;;;
5003;Jundiaí;40;1;1;1;Não;Sim;2200;4500;25;58;Casa;Pacaembu;Disponível;;;;;
5004;Jundiaí;84;2;1;2;Não;Sim;800;4000;240;51;Apartamento;Jundiaí Mirim;Locado;;;;;
5005;Jundiaí;123;3;2;2;Não;Não;1293;4673;463;18;Casa;Horto Florestal;Locado;;;;;
5006;Jundiaí;85;2;1;1;Sim;Não;0;1608;143;15;Apartamento;Casa Branca;Locado;;;;;
5007;Jundiaí;113;2;2;1;Sim;Não;1000;3000;50;39;Apartamento;Cecap;Disponível;;;;;
5008;Jundiaí;60;2;1;1;Sim;Não;782;1800;0;9;Casa;Santa Gertrudes;Locado;;;;;
5009;Jundiaí;62;2;1;1;Sim;Não;447;1200;76;16;Apartamento;Colônia;Locado;;;;;
5010;Jundiaí;138;3;4;2;Sim;Sim;1500;10000;527;127;Casa;São Camilo;Locado;;;;;
5011;Jundiaí;156;3;3;3;Sim;Sim;1600;8000;628;102;Casa;Gramadão;Disponível;;;;;
5012;Jundiaí;280;4;3;4;Sim;Não;0;3500;403;53;Casa;Parque Centenário;Disponível;;;;;
5013;Jundiaí;45;1;1;1;Não;Sim;3000;5520;0;70;Casa;Moisés;Locado;;;;;
5014;Jundiaí;180;3;4;3;Sim;Sim;1050;3000;0;39;Apartamento;Alvorada;Disponível;;;;;
5015;Jundiaí;315;4;5;5;Não;Não;2500;4000;1000;29;Apartamento;Jundiaí Mirim;Disponível;;;;;
5016;Jundiaí;117;3;3;1;Não;Não;1200;7000;217;89;Casa;Nambi;Locado;;;;;
5017;Jundiaí;60;2;3;2;Não;Não;730;1100;19;14;Casa;Colônia;Locado;;;;;
5018;Jundiaí;126;3;1;2;Sim;Não;0;4200;299;64;Casa;Vila Municipal;Disponível;;;;;
5019;Jundiaí;65;2;1;0;Sim;Não;300;1800;49;23;Casa;Vila Municipal;Locado;;;;;
5020;Jundiaí;280;4;4;7;Sim;Sim;890;4000;278;61;Casa;Novo Horizonte;Disponível;;;;;
5021;Jundiaí;76;3;1;1;Sim;Não;480;1300;92;17;Casa;Retiro;Locado;;;;;
5022;Jundiaí;178;2;4;2;Sim;Não;2300;7000;891;89;Casa;Cerâmica Ibetel;Disponível;;;;;
5023;Jundiaí;20;1;1;0;Sim;Sim;602;1800;130;23;Casa;Gramadão;Locado;;;;;
5024;Jundiaí;400;7;7;0;Sim;Não;0;14000;1667;211;Casa;Parque Centenário;Disponível;;;;;
5026;Jundiaí;49;1;1;1;Não;Sim;600;5400;0;69;Casa;Cerâmica Ibetel;Locado;;;;;
5027;Jundiaí;50;2;1;0;Sim;Não;0;1200;50;16;Apartamento;Gramadão;Disponível;;;;;
5028;Jundiaí;50;1;1;0;Sim;Não;633;900;59;4;Casa;Jardim Ermida;Locado;;;;;
5029;Jundiaí;53;1;1;2;Não;Sim;1000;2400;67;31;Casa;Malota;Locado;;;;;
5030;Jundiaí;200;3;3;2;Sim;Não;2000;6500;417;83;Casa;Ponte São João;Disponível;;;;;
5031;Jundiaí;71;2;2;2;Não;Não;511;3000;203;39;Casa;Jundiaí Mirim;Locado;;;;;
5032;Jundiaí;134;3;5;2;Sim;Não;1152;4900;0;63;Casa;Ponte São João;Disponível;;;;;
5033;Jundiaí;250;4;4;4;Sim;Não;2600;3600;0;46;Apartamento;Colônia;Locado;;;;;
5034;Jundiaí;40;1;1;1;Sim;Não;673;1664;0;7;Casa;Vila Rio Branco;Locado;;;;;
5035;Jundiaí;60;2;1;0;Sim;Não;457;1170;55;15;Apartamento;Tulipas;Disponível;;;;;
5036;Jundiaí;180;4;4;2;Sim;Não;2600;2000;584;26;Casa;Jardim Do Lago;Disponível;;;;;
5037;Jundiaí;68;3;1;1;Não;Não;522;1600;0;7;Casa;Vila Arens / Vila Progresso;Disponível;;;;;
5038;Jundiaí;72;2;2;1;Não;Não;598;1780;0;23;Casa;São Camilo;Disponível;;;;;
5039;Jundiaí;182;3;2;3;Sim;Não;2307;12000;786;153;Casa;Moisés;Disponível;;;;;
5040;Jundiaí;45;1;2;1;Sim;Não;774;3446;167;21;Casa;Nova Odessa;Disponível;;;;;
5041;Jundiaí;300;4;3;8;Sim;Não;0;4500;667;68;Apartamento;Centro;Disponível;;;;;
5042;Jundiaí;130;3;3;2;Sim;Não;1200;3500;342;45;Casa;Marco Leite;Locado;;;;;
5043;Jundiaí;132;3;2;3;Sim;Sim;1400;5500;622;70;Apartamento;Currupira;Disponível;;;;;
5044;Jundiaí;215;3;1;1;Sim;Não;1100;4000;240;51;Casa;Jardim Do Lago;Disponível;;;;;
5045;Jundiaí;54;2;2;1;Sim;Não;500;2418;200;31;Casa;Cerâmica Ibetel;Disponível;;;;;
5046;Jundiaí;79;2;1;0;Sim;Não;0;2100;218;27;Casa;Vila Militar;Locado;;;;;
5047;Jundiaí;77;1;2;2;Sim;Sim;1000;4000;0;16;Casa;Ponte São João;Locado;;;;;
5048;Jundiaí;150;3;3;2;Sim;Não;1526;3100;309;40;Casa;Anhangabaú;Disponível;;;;;
5049;Jundiaí;310;3;3;2;Sim;Não;1580;6900;343;88;Casa;Samambaia;Disponível;;;;;
5050;Jundiaí;220;4;2;3;Sim;Sim;0;5200;705;79;Apartamento;Engordadouro;Disponível;;;;;
5051;Jundiaí;45;1;1;0;Sim;Não;0;1100;0;14;Apartamento;Tulipas;Disponível;;;;;
5052;Jundiaí;80;3;1;1;Sim;Não;978;2400;105;31;Apartamento;Anhangabaú;Disponível;;;;;
5053;Jundiaí;36;1;1;0;Sim;Não;175;1275;0;5;Casa;Alvorada;Disponível;;;;;
5054;Jundiaí;320;3;5;8;Não;Não;0;9000;567;136;Casa;Aeroporto;Disponível;;;;;
5055;Jundiaí;179;3;3;3;Sim;Sim;1800;3200;900;41;Casa;Rami;Disponível;;;;;
5056;Jundiaí;52;1;2;1;Sim;Não;1100;5000;210;64;Apartamento;Agapeama;Locado;;;;;
5057;Jundiaí;190;4;4;3;Sim;Sim;1780;6900;0;88;Casa;Vila Militar;Disponível;;;;;
5058;Jundiaí;105;3;3;1;Não;Não;812;2200;0;28;Apartamento;Tulipas;Disponível;;;;;
5059;Jundiaí;70;2;2;1;Sim;Não;1110;4200;192;54;Casa;Marco Leite;Disponível;;;;;
5060;Jundiaí;254;4;4;4;Sim;Não;3366;9000;1800;115;Apartamento;Horto Florestal;Locado;;;;;
5061;Jundiaí;200;3;2;1;Sim;Não;1618;2380;161;31;Casa;Engordadouro;Disponível;;;;;
5062;Jundiaí;300;4;3;3;Sim;Sim;4300;3380;1334;43;Apartamento;Moisés;Disponível;;;;;
5063;Jundiaí;86;3;2;2;Não;Não;800;3410;270;44;Casa;Agapeama;Disponível;;;;;
5064;Jundiaí;190;2;1;2;Sim;Sim;0;4500;385;68;Casa;Aeroporto;Disponível;;;;;
5065;Jundiaí;211;3;2;2;Sim;Não;2800;11000;483;140;Casa;Agapeama;Disponível;;;;;
5066;Jundiaí;38;1;1;0;Não;Não;60;950;0;13;Casa;Colônia;Disponível;;;;;
5067;Jundiaí;300;3;4;6;Sim;Não;0;3200;167;49;Apartamento;Tulipas;Locado;;;;;
