ID,Cidade,Area,Quartos,Banheiros,Vagas garagem,Aceita Animais,Mobilhado,Valor condomínio,Valor do Aluguel,IPTU,Seguro,Tipo Imóvel,Bairro,Estado,Custo_Mensal,Preco_m2,Categoria_Preco
5273,Jundiaí,114,4,4,2,Sim,Não,1115.0,2790.0,321.0,36.0,Casa,Parque Do Colégio,Disponível,4262.0,24.473684210526315,2. Médio Padrão (Q2)
5274,Jundiaí,190,4,4,2,Não,Não,0.0,4450.0,223.0,67.0,Apartamento,Torres São José,Locado,4740.0,23.42105263157895,3. Alto Padrão (Q3)
5275,Jundiaí,115,2,1,0,Sim,Não,0.0,1550.0,0.0,24.0,Casa,Horto Florestal,Disponível,1574.0,13.478260869565217,1. Econômico (Q1)
5276,Jundiaí,65,2,1,0,Não,Não,248.0,1200.0,42.0,16.0,Apartamento,Torres São José,Locado,1506.0,18.46153846153846,1. Econômico (Q1)
5277,Jundiaí,59,2,1,1,Sim,Não,0.0,3000.0,0.0,39.0,Casa,Ponte São João,Disponível,3039.0,50.847457627118644,2. Médio Padrão (Q2)
5278,Jundiaí,68,2,2,2,Sim,Sim,1500.0,6600.0,0.0,84.0,Casa,Cerâmica Ibetel,Disponível,8184.0,97.05882352941177,4. Luxo/Premium (Q4)
5279,Jundiaí,46,1,1,0,Sim,Não,553.0,1437.0,58.0,19.0,Apartamento,Caxambu,Disponível,2067.0,31.23913043478261,1. Econômico (Q1)
5280,Jundiaí,57,2,2,2,Sim,Não,1250.0,2800.0,209.0,36.0,Casa,Vianelo / Bonfiglioli,Disponível,4295.0,49.12280701754386,2. Médio Padrão (Q2)
5281,Jundiaí,48,2,1,1,Sim,Não,243.0,850.0,0.0,11.0,Casa,Nova Odessa,Disponível,1104.0,17.708333333333332,1. Econômico (Q1)
5282,Jundiaí,245,4,4,3,Sim,Não,3519.0,6800.0,1219.0,87.0,Casa,Pinheirinhos/Represa,Disponível,11625.0,27.755102040816325,4. Luxo/Premium (Q4)
5283,Jundiaí,20,1,1,0,Sim,Sim,602.0,1800.0,130.0,23.0,Apartamento,Parque Do Colégio,Disponível,2555.0,90.0,1. Econômico (Q1)
5284,Jundiaí,45,1,1,0,Não,Não,50.0,1360.0,0.0,18.0,Casa,Currupira,Disponível,1428.0,30.22222222222222,1. Econômico (Q1)
5285,Jundiaí,60,1,2,1,Sim,Não,630.0,1338.0,72.0,17.0,Casa,Marco Leite,Locado,2057.0,22.3,1. Econômico (Q1)
5286,Jundiaí,76,2,2,2,Sim,Não,640.0,4200.0,52.0,54.0,Casa,Aeroporto,Locado,4946.0,55.26315789473684,3. Alto Padrão (Q3)
5287,Jundiaí,84,2,2,1,Sim,Não,782.0,5300.0,145.0,68.0,Apartamento,Colônia,Locado,6295.0,63.095238095238095,3. Alto Padrão (Q3)
5288,Jundiaí,101,3,2,2,Sim,Sim,1097.0,3200.0,319.0,41.0,Apartamento,Vale Azul,Disponível,4657.0,31.683168316831683,3. Alto Padrão (Q3)
5289,Jundiaí,310,4,3,3,Sim,Não,3500.0,8000.0,0.0,102.0,Apartamento,Parque Centenário,Disponível,11602.0,25.806451612903224,4. Luxo/Premium (Q4)
5290,Jundiaí,183,4,3,4,Sim,Não,2380.0,5950.0,192.0,76.0,Casa,Jardim Ermida Ii,Disponível,8598.0,32.513661202185794,3. Alto Padrão (Q3)
5291,Jundiaí,73,2,2,2,Sim,Não,900.0,2652.0,107.0,9.0,Casa,Moisés,Disponível,3668.0,36.32876712328767,2. Médio Padrão (Q2)
5292,Jundiaí,290,4,3,2,Não,Sim,2890.0,7150.0,862.0,91.0,Casa,Malota,Locado,10993.0,24.655172413793103,4. Luxo/Premium (Q4)
5293,Jundiaí,150,3,4,4,Não,Sim,1250.0,7925.0,0.0,29.0,Casa,Santa Gertrudes,Disponível,9204.0,52.833333333333336,4. Luxo/Premium (Q4)
5294,Jundiaí,68,2,2,2,Não,Não,2600.0,2300.0,0.0,30.0,Casa,Alvorada,Disponível,4930.0,33.8235294117647,2. Médio Padrão (Q2)
5295,Jundiaí,51,1,1,0,Sim,Não,367.0,1950.0,84.0,25.0,Casa,Fazenda Grande,Locado,2426.0,38.23529411764706,2. Médio Padrão (Q2)
5296,Jundiaí,120,2,1,0,Não,Não,0.0,2200.0,113.0,28.0,Apartamento,Vila Arens / Vila Progresso,Locado,2341.0,18.333333333333332,2. Médio Padrão (Q2)
5297,Jundiaí,146,3,4,4,Sim,Não,1510.0,6000.0,631.0,77.0,Casa,Vila Arens / Vila Progresso,Disponível,8218.0,41.0958904109589,4. Luxo/Premium (Q4)
5298,Jundiaí,104,3,2,2,Sim,Não,1500.0,4400.0,432.0,56.0,Apartamento,Fazenda Grande,Locado,6388.0,42.30769230769231,3. Alto Padrão (Q3)
5299,Jundiaí,146,3,4,2,Sim,Sim,1800.0,11000.0,592.0,140.0,Casa,Distrito Industrial,Disponível,13532.0,75.34246575342466,4. Luxo/Premium (Q4)
5300,Jundiaí,200,3,3,3,Sim,Não,0.0,2000.0,166.0,31.0,Apartamento,Gramadão,Disponível,2197.0,10.0,2. Médio Padrão (Q2)
5301,Jundiaí,44,1,1,0,Não,Não,0.0,1250.0,19.0,19.0,Casa,Cerâmica Ibetel,Disponível,1288.0,28.40909090909091,1. Econômico (Q1)
5302,Jundiaí,42,1,1,2,Sim,Sim,595.0,3380.0,0.0,43.0,Apartamento,Medeiros,Locado,4018.0,80.47619047619048,3. Alto Padrão (Q3)
5303,Jundiaí,60,2,1,1,Sim,Não,0.0,1300.0,180.0,20.0,Apartamento,Pacaembu,Disponível,1500.0,21.666666666666668,1. Econômico (Q1)
5304,Jundiaí,60,2,2,2,Sim,Não,540.0,2000.0,85.0,26.0,Casa,Jardim Ermida,Locado,2651.0,33.333333333333336,2. Médio Padrão (Q2)
5305,Jundiaí,50,1,1,1,Não,Não,393.0,647.0,15.0,9.0,Casa,Moisés,Disponível,1064.0,12.94,1. Econômico (Q1)
5306,Jundiaí,63,2,2,1,Sim,Não,184.0,4400.0,136.0,56.0,Casa,Torres São José,Disponível,4776.0,69.84126984126983,3. Alto Padrão (Q3)
5307,Jundiaí,70,2,2,4,Sim,Não,0.0,3000.0,190.0,46.0,Apartamento,Torres São José,Locado,3236.0,42.857142857142854,2. Médio Padrão (Q2)
5308,Jundiaí,130,3,2,2,Não,Não,1324.0,3250.0,571.0,42.0,Apartamento,Colônia,Disponível,5187.0,25.0,3. Alto Padrão (Q3)
5309,Jundiaí,30,1,1,0,Sim,Não,0.0,1850.0,0.0,24.0,Casa,Ponte São João,Disponível,1874.0,61.666666666666664,2. Médio Padrão (Q2)
5310,Jundiaí,36,1,1,0,Sim,Sim,450.0,2500.0,30.0,32.0,Casa,Centro,Disponível,3012.0,69.44444444444444,2. Médio Padrão (Q2)
5311,Jundiaí,257,4,4,4,Não,Não,5000.0,12000.0,1584.0,153.0,Casa,Casa Branca,Disponível,18737.0,46.69260700389105,4. Luxo/Premium (Q4)
5312,Jundiaí,198,3,3,0,Sim,Não,2070.0,6000.0,715.0,77.0,Casa,Pinheirinhos/Represa,Locado,8862.0,30.303030303030305,4. Luxo/Premium (Q4)
5313,Jundiaí,280,5,5,2,Sim,Sim,4374.0,12750.0,929.0,162.0,Casa,Agapeama,Disponível,18215.0,45.535714285714285,4. Luxo/Premium (Q4)
5314,Jundiaí,373,4,4,3,Sim,Não,4500.0,12750.0,1417.0,162.0,Casa,Medeiros,Locado,18829.0,34.18230563002681,4. Luxo/Premium (Q4)
5315,Jundiaí,300,2,3,2,Não,Sim,3000.0,5120.0,500.0,65.0,Apartamento,Currupira,Disponível,8685.0,17.066666666666666,3. Alto Padrão (Q3)
5316,Jundiaí,220,3,3,3,Sim,Sim,0.0,2800.0,250.0,43.0,Casa,Torres São José,Disponível,3093.0,12.727272727272727,2. Médio Padrão (Q2)
5317,Jundiaí,50,1,1,0,Não,Não,400.0,1077.0,0.0,14.0,Casa,São Camilo,Disponível,1491.0,21.54,1. Econômico (Q1)
5318,Jundiaí,110,3,2,1,Sim,Não,1090.0,1200.0,217.0,16.0,Casa,Cecap,Locado,2523.0,10.909090909090908,1. Econômico (Q1)
5319,Jundiaí,280,5,5,4,Sim,Não,3100.0,10000.0,1167.0,127.0,Casa,Torres São José,Locado,14394.0,35.714285714285715,4. Luxo/Premium (Q4)
5320,Jundiaí,400,4,4,3,Sim,Não,0.0,10000.0,2707.0,151.0,Casa,Anhangabaú,Disponível,12858.0,25.0,4. Luxo/Premium (Q4)
5321,Jundiaí,245,3,5,4,Sim,Sim,2300.0,10000.0,1218.0,127.0,Casa,Vianelo / Bonfiglioli,Disponível,13645.0,40.816326530612244,4. Luxo/Premium (Q4)
5322,Jundiaí,320,3,3,2,Sim,Não,0.0,7200.0,600.0,109.0,Casa,Anhangabaú,Disponível,7909.0,22.5,4. Luxo/Premium (Q4)
5323,Jundiaí,209,4,4,3,Não,Não,4300.0,3900.0,1084.0,50.0,Apartamento,Santa Gertrudes,Disponível,9334.0,18.660287081339714,3. Alto Padrão (Q3)
5324,Jundiaí,360,4,5,5,Sim,Sim,0.0,9600.0,584.0,145.0,Casa,Casa Branca,Locado,10329.0,26.666666666666668,4. Luxo/Premium (Q4)
5325,Jundiaí,113,2,3,2,Sim,Não,1400.0,13500.0,375.0,172.0,Apartamento,Vianelo / Bonfiglioli,Disponível,15447.0,119.46902654867256,4. Luxo/Premium (Q4)
5326,Jundiaí,75,3,1,1,Não,Não,475.0,2078.0,0.0,7.0,Apartamento,Nova Odessa,Disponível,2560.0,27.706666666666667,2. Médio Padrão (Q2)
5327,Jundiaí,73,3,1,1,Sim,Não,547.0,1140.0,100.0,15.0,Casa,Vila Arens / Vila Progresso,Disponível,1802.0,15.616438356164384,1. Econômico (Q1)
5328,Jundiaí,130,3,2,1,Sim,Não,1267.0,4500.0,334.0,58.0,Casa,Agapeama,Disponível,6159.0,34.61538461538461,3. Alto Padrão (Q3)
5329,Jundiaí,160,3,3,3,Sim,Sim,2400.0,10000.0,584.0,127.0,Apartamento,Vale Azul,Locado,13111.0,62.5,4. Luxo/Premium (Q4)
5330,Jundiaí,220,3,4,3,Sim,Sim,1500.0,8000.0,555.0,102.0,Casa,Engordadouro,Locado,10157.0,36.36363636363637,4. Luxo/Premium (Q4)
5331,Jundiaí,185,3,3,2,Sim,Não,1900.0,3410.0,100.0,44.0,Apartamento,Caxambu,Locado,5454.0,18.43243243243243,3. Alto Padrão (Q3)
5332,Jundiaí,37,1,1,1,Não,Não,880.0,2600.0,105.0,33.0,Casa,São Camilo,Disponível,3618.0,70.27027027027027,2. Médio Padrão (Q2)
5333,Jundiaí,60,2,1,0,Sim,Sim,0.0,1450.0,0.0,22.0,Casa,Centro,Disponível,1472.0,24.166666666666668,1. Econômico (Q1)
5334,Jundiaí,70,1,1,1,Sim,Não,520.0,4400.0,120.0,56.0,Casa,Fazenda Grande,Locado,5096.0,62.857142857142854,3. Alto Padrão (Q3)
5335,Jundiaí,50,2,1,0,Não,Não,0.0,3100.0,0.0,40.0,Casa,Jardim Do Lago,Disponível,3140.0,62.0,2. Médio Padrão (Q2)
5336,Jundiaí,85,2,1,0,Sim,Não,720.0,3100.0,28.0,40.0,Casa,Vila Municipal,Disponível,3888.0,36.470588235294116,2. Médio Padrão (Q2)
5337,Jundiaí,55,2,1,1,Sim,Não,450.0,1550.0,83.0,20.0,Apartamento,Jardim Ermida Ii,Disponível,2103.0,28.181818181818183,1. Econômico (Q1)
5338,Jundiaí,185,3,5,2,Sim,Sim,2007.0,3000.0,806.0,39.0,Casa,Parque Do Colégio,Locado,5852.0,16.216216216216218,2. Médio Padrão (Q2)
5339,Jundiaí,380,4,5,6,Sim,Sim,3150.0,4900.0,1737.0,63.0,Casa,Pacaembu,Disponível,9850.0,12.894736842105264,3. Alto Padrão (Q3)
5340,Jundiaí,76,3,2,2,Sim,Não,857.0,2800.0,215.0,36.0,Apartamento,Santa Gertrudes,Locado,3908.0,36.8421052631579,2. Médio Padrão (Q2)
5341,Jundiaí,560,4,4,0,Sim,Sim,0.0,10970.0,2917.0,165.0,Casa,Vila Municipal,Disponível,14052.0,19.589285714285715,4. Luxo/Premium (Q4)
5342,Jundiaí,34,1,1,0,Não,Não,285.0,1540.0,0.0,20.0,Casa,Jardim Do Lago,Disponível,1845.0,45.294117647058826,1. Econômico (Q1)
5343,Jundiaí,30,1,1,0,Não,Sim,1200.0,1500.0,25.0,20.0,Casa,Medeiros,Locado,2745.0,50.0,1. Econômico (Q1)
5344,Jundiaí,70,2,2,2,Sim,Não,640.0,3650.0,300.0,47.0,Casa,Marco Leite,Disponível,4637.0,52.142857142857146,3. Alto Padrão (Q3)
5345,Jundiaí,245,3,4,3,Sim,Não,4942.0,14000.0,2014.0,178.0,Apartamento,Moisés,Disponível,21134.0,57.142857142857146,4. Luxo/Premium (Q4)
5346,Jundiaí,132,2,2,0,Sim,Sim,978.0,2900.0,0.0,37.0,Apartamento,Aeroporto,Locado,3915.0,21.96969696969697,2. Médio Padrão (Q2)
5347,Jundiaí,55,2,1,1,Sim,Não,672.0,1262.0,29.0,16.0,Apartamento,Jardim Do Lago,Locado,1979.0,22.945454545454545,1. Econômico (Q1)
5348,Jundiaí,157,3,1,2,Sim,Não,1776.0,3000.0,295.0,39.0,Apartamento,Malota,Locado,5110.0,19.10828025477707,2. Médio Padrão (Q2)
5349,Jundiaí,102,3,2,0,Sim,Não,918.0,2500.0,248.0,32.0,Apartamento,Jundiaí Mirim,Disponível,3698.0,24.50980392156863,2. Médio Padrão (Q2)
5350,Jundiaí,420,3,5,5,Sim,Não,0.0,8200.0,1084.0,124.0,Casa,Nambi,Locado,9408.0,19.523809523809526,4. Luxo/Premium (Q4)
5351,Jundiaí,65,2,2,1,Sim,Não,0.0,2040.0,0.0,31.0,Apartamento,Ponte São João,Disponível,2071.0,31.384615384615383,2. Médio Padrão (Q2)
5352,Jundiaí,120,3,3,3,Sim,Não,1800.0,2500.0,321.0,32.0,Casa,Gramadão,Locado,4653.0,20.833333333333332,2. Médio Padrão (Q2)
5353,Jundiaí,35,1,1,0,Não,Sim,1400.0,2610.0,0.0,34.0,Casa,Casa Branca,Disponível,4044.0,74.57142857142857,2. Médio Padrão (Q2)
5354,Jundiaí,70,3,2,1,Sim,Sim,650.0,1300.0,55.0,17.0,Apartamento,Tulipas,Disponível,2022.0,18.571428571428573,1. Econômico (Q1)
5355,Jundiaí,26,1,1,0,Sim,Sim,400.0,4300.0,60.0,55.0,Apartamento,Rami,Locado,4815.0,165.3846153846154,3. Alto Padrão (Q3)
5356,Jundiaí,27,1,1,1,Não,Sim,650.0,2000.0,59.0,26.0,Casa,Tulipas,Locado,2735.0,74.07407407407408,2. Médio Padrão (Q2)
5357,Jundiaí,220,3,3,2,Não,Sim,1700.0,11000.0,542.0,140.0,Casa,Fazenda Grande,Disponível,13382.0,50.0,4. Luxo/Premium (Q4)
5358,Jundiaí,150,2,1,2,Sim,Não,0.0,5500.0,0.0,83.0,Casa,Vianelo / Bonfiglioli,Disponível,5583.0,36.666666666666664,3. Alto Padrão (Q3)
5359,Jundiaí,102,3,2,2,Sim,Não,1300.0,1900.0,340.0,25.0,Casa,Vale Azul,Locado,3565.0,18.627450980392158,2. Médio Padrão (Q2)
5360,Jundiaí,35,1,1,1,Sim,Não,430.0,2300.0,0.0,30.0,Casa,Centro,Locado,2760.0,65.71428571428571,2. Médio Padrão (Q2)
5361,Jundiaí,67,3,1,1,Não,Não,351.0,900.0,40.0,12.0,Casa,Torres São José,Disponível,1303.0,13.432835820895523,1. Econômico (Q1)
5362,Jundiaí,470,4,4,5,Sim,Não,6900.0,6741.0,0.0,86.0,Apartamento,Caxambu,Disponível,13727.0,14.342553191489362,4. Luxo/Premium (Q4)
5363,Jundiaí,510,4,3,5,Sim,Não,0.0,10000.0,517.0,151.0,Apartamento,Alvorada,Disponível,10668.0,19.607843137254903,4. Luxo/Premium (Q4)
5364,Jundiaí,156,3,4,3,Não,Não,1417.0,5000.0,500.0,64.0,Casa,Gramadão,Disponível,6981.0,32.05128205128205,3. Alto Padrão (Q3)
5365,Jundiaí,247,4,6,4,Sim,Não,3600.0,15000.0,1742.0,191.0,Casa,Vale Azul,Disponível,20533.0,60.72874493927125,4. Luxo/Premium (Q4)
5366,Jundiaí,117,3,2,2,Sim,Sim,1450.0,3100.0,200.0,40.0,Casa,Vila Arens / Vila Progresso,Disponível,4790.0,26.495726495726494,2. Médio Padrão (Q2)
5367,Jundiaí,55,1,1,1,Sim,Sim,577.0,5275.0,80.0,67.0,Apartamento,Engordadouro,Locado,5999.0,95.9090909090909,3. Alto Padrão (Q3)
5368,Jundiaí,60,2,2,1,Não,Sim,1158.0,5500.0,150.0,70.0,Casa,Vila Arens / Vila Progresso,Disponível,6878.0,91.66666666666667,3. Alto Padrão (Q3)
5369,Jundiaí,300,4,5,5,Sim,Não,4500.0,8800.0,2750.0,112.0,Casa,Agapeama,Locado,16162.0,29.333333333333332,4. Luxo/Premium (Q4)
5370,Jundiaí,36,1,1,1,Não,Sim,510.0,2300.0,105.0,30.0,Casa,Casa Branca,Disponível,2945.0,63.888888888888886,2. Médio Padrão (Q2)
5371,Jundiaí,315,4,5,5,Não,Não,2500.0,4000.0,1000.0,29.0,Casa,Retiro,Disponível,7529.0,12.698412698412698,3. Alto Padrão (Q3)
5372,Jundiaí,320,4,6,4,Sim,Não,0.0,6000.0,675.0,91.0,Casa,Centro,Disponível,6766.0,18.75,4. Luxo/Premium (Q4)
5373,Jundiaí,180,3,4,3,Sim,Sim,1441.0,6600.0,690.0,84.0,Casa,Agapeama,Disponível,8815.0,36.666666666666664,4. Luxo/Premium (Q4)
5374,Jundiaí,70,2,2,0,Não,Não,600.0,3200.0,0.0,41.0,Apartamento,Medeiros,Disponível,3841.0,45.714285714285715,3. Alto Padrão (Q3)
5375,Jundiaí,71,2,1,1,Sim,Não,1000.0,3100.0,97.0,40.0,Apartamento,Parque Do Colégio,Disponível,4237.0,43.66197183098591,2. Médio Padrão (Q2)
5376,Jundiaí,68,3,2,2,Sim,Não,568.0,1500.0,55.0,20.0,Apartamento,Medeiros,Locado,2143.0,22.058823529411764,1. Econômico (Q1)
5377,Jundiaí,40,2,1,1,Sim,Não,700.0,3300.0,0.0,42.0,Apartamento,Vila Militar,Disponível,4042.0,82.5,3. Alto Padrão (Q3)
5378,Jundiaí,38,1,1,0,Não,Não,583.0,1280.0,100.0,17.0,Casa,Agapeama,Disponível,1980.0,33.68421052631579,1. Econômico (Q1)
5379,Jundiaí,70,2,1,0,Não,Não,0.0,1300.0,0.0,20.0,Apartamento,Tulipas,Disponível,1320.0,18.571428571428573,1. Econômico (Q1)
5380,Jundiaí,220,4,3,4,Sim,Sim,1800.0,3000.0,1000.0,39.0,Apartamento,Nova Odessa,Disponível,5839.0,13.636363636363637,2. Médio Padrão (Q2)
5381,Jundiaí,245,3,5,4,Sim,Sim,2450.0,11500.0,1584.0,146.0,Casa,Retiro,Locado,15680.0,46.93877551020408,4. Luxo/Premium (Q4)
5382,Jundiaí,550,5,6,4,Sim,Não,0.0,15000.0,1119.0,226.0,Casa,Maringá,Locado,16345.0,27.272727272727273,4. Luxo/Premium (Q4)
5383,Jundiaí,270,4,3,3,Sim,Não,0.0,10900.0,392.0,164.0,Casa,Colônia,Disponível,11456.0,40.370370370370374,4. Luxo/Premium (Q4)
5384,Jundiaí,380,3,3,2,Sim,Não,3580.0,11000.0,1084.0,140.0,Casa,Moisés,Locado,15804.0,28.94736842105263,4. Luxo/Premium (Q4)
5385,Jundiaí,47,2,1,1,Sim,Não,260.0,900.0,25.0,12.0,Casa,Currupira,Disponível,1197.0,19.148936170212767,1. Econômico (Q1)
5386,Jundiaí,180,3,3,2,Sim,Não,2200.0,11000.0,131.0,140.0,Apartamento,Jardim Do Lago,Locado,13471.0,61.111111111111114,4. Luxo/Premium (Q4)
5387,Jundiaí,239,3,3,3,Sim,Não,0.0,7000.0,177.0,106.0,Casa,Pacaembu,Disponível,7283.0,29.288702928870293,4. Luxo/Premium (Q4)
5388,Jundiaí,136,3,4,3,Sim,Não,1490.0,3200.0,500.0,41.0,Casa,São Camilo,Locado,5231.0,23.529411764705884,3. Alto Padrão (Q3)
5389,Jundiaí,150,2,3,3,Sim,Não,0.0,5000.0,0.0,76.0,Apartamento,Vila Arens / Vila Progresso,Locado,5076.0,33.333333333333336,3. Alto Padrão (Q3)
5390,Jundiaí,122,2,2,2,Sim,Não,1761.0,3950.0,640.0,51.0,Casa,Samambaia,Disponível,6402.0,32.377049180327866,3. Alto Padrão (Q3)
5391,Jundiaí,34,1,1,0,Sim,Não,430.0,700.0,70.0,9.0,Apartamento,Torres São José,Disponível,1209.0,20.58823529411765,1. Econômico (Q1)
5392,Jundiaí,130,2,2,2,Sim,Sim,1500.0,12000.0,45.0,153.0,Casa,Colônia,Disponível,13698.0,92.3076923076923,4. Luxo/Premium (Q4)
5393,Jundiaí,90,2,1,1,Sim,Sim,640.0,2000.0,75.0,26.0,Apartamento,Retiro,Disponível,2741.0,22.22222222222222,2. Médio Padrão (Q2)
5394,Jundiaí,75,1,1,2,Sim,Sim,976.0,7000.0,323.0,89.0,Apartamento,Vila Rio Branco,Locado,8388.0,93.33333333333333,4. Luxo/Premium (Q4)
5395,Jundiaí,39,1,1,1,Não,Não,650.0,3500.0,164.0,45.0,Casa,Aeroporto,Locado,4359.0,89.74358974358974,3. Alto Padrão (Q3)
5396,Jundiaí,210,3,2,2,Sim,Sim,0.0,3500.0,101.0,53.0,Casa,Vianelo / Bonfiglioli,Locado,3654.0,16.666666666666668,3. Alto Padrão (Q3)
5397,Jundiaí,200,4,3,3,Não,Não,2400.0,6400.0,0.0,82.0,Casa,Medeiros,Locado,8882.0,32.0,4. Luxo/Premium (Q4)
5398,Jundiaí,100,2,1,0,Sim,Não,0.0,1460.0,84.0,22.0,Casa,Marco Leite,Locado,1566.0,14.6,1. Econômico (Q1)
5399,Jundiaí,124,3,1,0,Não,Não,1200.0,1200.0,84.0,16.0,Casa,Moisés,Disponível,2500.0,9.67741935483871,1. Econômico (Q1)
5400,Jundiaí,150,3,1,2,Sim,Não,0.0,3600.0,334.0,55.0,Apartamento,Nambi,Disponível,3989.0,24.0,3. Alto Padrão (Q3)
5401,Jundiaí,200,3,2,1,Sim,Não,1750.0,4500.0,375.0,58.0,Casa,Jardim Ermida,Locado,6683.0,22.5,3. Alto Padrão (Q3)
5402,Jundiaí,80,2,1,0,Sim,Não,0.0,2200.0,0.0,34.0,Casa,Colônia,Locado,2234.0,27.5,2. Médio Padrão (Q2)
5403,Jundiaí,300,4,2,0,Sim,Não,6000.0,15000.0,834.0,191.0,Apartamento,Vila Rio Branco,Locado,22025.0,50.0,4. Luxo/Premium (Q4)
5404,Jundiaí,40,1,1,1,Não,Sim,600.0,2300.0,34.0,30.0,Casa,Malota,Locado,2964.0,57.5,2. Médio Padrão (Q2)
5405,Jundiaí,87,2,2,1,Sim,Sim,2100.0,3337.0,0.0,9.0,Apartamento,Santa Gertrudes,Locado,5446.0,38.35632183908046,3. Alto Padrão (Q3)
5406,Jundiaí,230,3,4,3,Sim,Não,3700.0,12000.0,157.0,153.0,Casa,Samambaia,Disponível,16010.0,52.17391304347826,4. Luxo/Premium (Q4)
5407,Jundiaí,45,1,1,1,Não,Sim,450.0,3900.0,105.0,50.0,Apartamento,Currupira,Locado,4505.0,86.66666666666667,3. Alto Padrão (Q3)
5408,Jundiaí,38,1,1,0,Não,Não,0.0,1650.0,0.0,25.0,Apartamento,Cecap,Locado,1675.0,43.421052631578945,1. Econômico (Q1)
5409,Jundiaí,98,3,3,2,Sim,Não,0.0,2500.0,0.0,38.0,Casa,Tamoio,Disponível,2538.0,25.510204081632654,2. Médio Padrão (Q2)
5410,Jundiaí,35,1,1,0,Não,Não,250.0,1305.0,0.0,17.0,Apartamento,Medeiros,Locado,1572.0,37.285714285714285,1. Econômico (Q1)
5411,Jundiaí,170,3,5,3,Sim,Sim,1750.0,2800.0,600.0,36.0,Apartamento,Jardim Ermida,Locado,5186.0,16.470588235294116,2. Médio Padrão (Q2)
5412,Jundiaí,72,2,1,0,Não,Não,606.0,800.0,60.0,11.0,Casa,Parque Residencial Eloy Chaves,Locado,1477.0,11.11111111111111,1. Econômico (Q1)
5413,Jundiaí,195,2,3,3,Sim,Sim,2600.0,9200.0,250.0,117.0,Apartamento,Nova Odessa,Disponível,12167.0,47.17948717948718,4. Luxo/Premium (Q4)
5414,Jundiaí,170,2,3,3,Sim,Não,1350.0,5900.0,167.0,75.0,Apartamento,Vila Militar,Locado,7492.0,34.705882352941174,3. Alto Padrão (Q3)
5415,Jundiaí,360,4,5,2,Sim,Não,2600.0,15000.0,1167.0,191.0,Apartamento,Alvorada,Disponível,18958.0,41.666666666666664,4. Luxo/Premium (Q4)
5416,Jundiaí,156,4,5,3,Não,Não,1950.0,1100.0,200.0,14.0,Casa,Gramadão,Disponível,3264.0,7.051282051282051,1. Econômico (Q1)
5417,Jundiaí,420,4,5,4,Sim,Não,600.0,7225.0,584.0,109.0,Casa,São Camilo,Locado,8518.0,17.202380952380953,4. Luxo/Premium (Q4)
5418,Jundiaí,110,2,2,1,Sim,Não,1286.0,1780.0,0.0,23.0,Apartamento,Anhangabaú,Disponível,3089.0,16.181818181818183,1. Econômico (Q1)
5419,Jundiaí,165,4,3,3,Sim,Sim,2440.0,6300.0,1292.0,80.0,Apartamento,Distrito Industrial,Locado,10112.0,38.18181818181818,4. Luxo/Premium (Q4)
5420,Jundiaí,200,4,5,4,Não,Não,2200.0,6000.0,1334.0,77.0,Casa,Gramadão,Locado,9611.0,30.0,4. Luxo/Premium (Q4)
5421,Jundiaí,465,4,4,4,Sim,Não,4500.0,6500.0,1167.0,83.0,Apartamento,Colônia,Disponível,12250.0,13.978494623655914,4. Luxo/Premium (Q4)
5422,Jundiaí,200,3,4,3,Sim,Não,1400.0,7080.0,0.0,90.0,Casa,Horto Florestal,Disponível,8570.0,35.4,4. Luxo/Premium (Q4)
5423,Jundiaí,130,3,2,1,Não,Sim,1134.0,7900.0,386.0,101.0,Apartamento,Colônia,Disponível,9521.0,60.76923076923077,4. Luxo/Premium (Q4)
5424,Jundiaí,52,2,1,1,Sim,Não,633.0,1340.0,8.0,17.0,Casa,Parque Centenário,Locado,1998.0,25.76923076923077,1. Econômico (Q1)
5425,Jundiaí,25,1,1,0,Sim,Não,450.0,1800.0,25.0,23.0,Casa,Retiro,Disponível,2298.0,72.0,1. Econômico (Q1)
5426,Jundiaí,96,1,1,1,Sim,Não,0.0,3500.0,274.0,53.0,Apartamento,Jundiaí Mirim,Locado,3827.0,36.458333333333336,3. Alto Padrão (Q3)
5427,Jundiaí,93,2,2,2,Sim,Não,800.0,3500.0,200.0,45.0,Apartamento,Vila Municipal,Disponível,4545.0,37.634408602150536,3. Alto Padrão (Q3)
5428,Jundiaí,85,2,2,1,Sim,Sim,1200.0,5300.0,67.0,68.0,Apartamento,Vila Municipal,Disponível,6635.0,62.35294117647059,3. Alto Padrão (Q3)
5429,Jundiaí,80,1,1,1,Sim,Não,1300.0,6500.0,0.0,83.0,Casa,Pacaembu,Locado,7883.0,81.25,4. Luxo/Premium (Q4)
5430,Jundiaí,570,4,6,5,Sim,Não,0.0,12000.0,817.0,181.0,Casa,Gramadão,Disponível,12998.0,21.05263157894737,4. Luxo/Premium (Q4)
5431,Jundiaí,150,3,3,3,Sim,Sim,1800.0,2800.0,740.0,36.0,Casa,Ponte São João,Disponível,5376.0,18.666666666666668,2. Médio Padrão (Q2)
5432,Jundiaí,70,2,2,0,Sim,Não,600.0,2000.0,75.0,26.0,Apartamento,Rami,Disponível,2701.0,28.571428571428573,2. Médio Padrão (Q2)
